,from,to
11937,1514575,8584084
11938,1514575,6260400
11939,1514575,8847502
11940,1514575,3871556
11941,1514575,1545110
11942,1514575,6828173
11943,1514575,6573559
11944,1514575,1256084
11945,1514575,2706382
11946,1514575,2625914
11947,1514575,1335895
11948,1514575,2045224
11949,1514575,5965396
11950,1514575,1353420
11951,1514575,6418092
11952,1514575,7317438
11953,1514575,9612606
11954,2256107,3393729
11955,2256107,6300454
11956,2256107,6620713
11957,2256107,2116985
11958,2256107,4747658
11959,2256107,1396671
11960,2256107,8584084
11961,2256107,3871556
11962,2256107,5460402
11963,2256107,1825969
11964,2256107,6573559
11965,2256107,1256084
11966,2256107,3335969
11967,2256107,1427353
11968,2256107,2706382
11969,2256107,4741497
11970,2256107,1385403
11971,2256107,2625914
11972,2256107,3544111
11973,2256107,6463952
11974,2256107,5053937
11975,2256107,4303195
11976,2256107,5965396
11977,2256107,7891838
11978,2256107,6803121
11979,2256107,8268517
11980,2256107,3223948
11981,2256107,5471581
11982,2256107,6418092
11983,2256107,2920966
11984,2256107,5815978
11985,2256107,6017591
11986,2256107,7317438
11987,2256107,5743434
11988,2256107,4356468
11989,8640234,1446683
11990,8640234,5876745
11991,8640234,3393729
11992,8640234,2449597
11993,8640234,6544671
11994,8640234,3823531
11995,8640234,6480234
11996,8640234,1936377
11997,8640234,8847502
11998,8640234,3871556
11999,8640234,6128774
12000,8640234,1289636
12001,8640234,6828173
12002,8640234,1256084
12003,8640234,6062599
12004,8640234,1427353
12005,8640234,6299956
12006,8640234,3544111
12007,8640234,1335895
12008,8640234,2045224
12009,8640234,9733001
12010,8640234,6803121
12011,8640234,9981895
12012,8640234,5471581
12013,8640234,5815978
12014,8640234,5743434
12015,8731976,1446683
12016,8731976,7635375
12017,8731976,7358008
12018,8731976,9444027
12019,8731976,3747072
12020,8731976,6544671
12021,8731976,6859693
12022,8731976,4747658
12023,8731976,6480234
12024,8731976,4445414
12025,8731976,8584084
12026,8731976,3322514
12027,8731976,6128774
12028,8731976,5460402
12029,8731976,6828173
12030,8731976,3335969
12031,8731976,4741497
12032,8731976,3544111
12033,8731976,6463952
12034,8731976,8268517
12035,1697268,2449597
12036,1697268,6544671
12037,1697268,6859693
12038,1697268,4445414
12039,1697268,8584084
12040,1697268,3322514
12041,1697268,4214419
12042,1697268,5460402
12043,1697268,1256084
12044,1697268,2706382
12045,1697268,1385403
12046,1697268,5403487
12047,1697268,2045224
12048,1697268,5132688
12049,6056833,3393729
12050,6056833,7635375
12051,6056833,2157609
12052,6056833,5262646
12053,6056833,3747072
12054,6056833,3823531
12055,6056833,4747658
12056,6056833,6480234
12057,6056833,4445414
12058,6056833,8584084
12059,6056833,6260400
12060,6056833,8847502
12061,6056833,3871556
12062,6056833,1825969
12063,6056833,1256084
12064,6056833,1385403
12065,6056833,6299956
12066,6056833,5403487
12067,6056833,6463952
12068,6056833,2045224
12069,6056833,9733001
12070,6056833,5132688
12071,6056833,6677164
12072,6056833,2066437
12073,6056833,9031847
12074,6056833,6017591
12075,6056833,5743434
12076,6707030,1446683
12077,6707030,2449597
12078,6707030,3747072
12079,6707030,6544671
12080,6707030,6859693
12081,6707030,4747658
12082,6707030,3322514
12083,6707030,9326722
12084,6707030,4214419
12085,6707030,5460402
12086,6707030,1825969
12087,6707030,6573559
12088,6707030,1256084
12089,6707030,1427353
12090,6707030,4741497
12091,6707030,5403487
12092,6707030,1335895
12093,6707030,5053937
12094,6707030,9733001
12095,6707030,7891838
12096,6707030,6677164
12097,6707030,9031847
12098,6707030,6418092
12099,6707030,5815978
12100,6707030,5743434
12101,6707030,4356468
12102,2632711,1446683
12103,2632711,1570785
12104,2632711,2157609
12105,2632711,5262646
12106,2632711,6620713
12107,2632711,4445414
12108,2632711,4865283
12109,2632711,3871556
12110,2632711,1289636
12111,2632711,5460402
12112,2632711,1256084
12113,2632711,1427353
12114,2632711,6299956
12115,2632711,1335895
12116,2632711,2045224
12117,2632711,2069265
12118,2632711,4303195
12119,2632711,5965396
12120,2632711,6803121
12121,2632711,8268517
12122,2632711,3223948
12123,2632711,5471581
12124,2632711,6418092
12125,2632711,4356468
12126,7743490,1446683
12127,7743490,5262646
12128,7743490,3747072
12129,7743490,6620713
12130,7743490,1301156
12131,7743490,6260400
12132,7743490,6828173
12133,7743490,6573559
12134,7743490,3335969
12135,7743490,4741497
12136,7743490,2625914
12137,7743490,3544111
12138,7743490,9733001
12139,7743490,2066437
12140,7743490,3223948
12141,2817924,3393729
12142,2817924,1570785
12143,2817924,7635375
12144,2817924,9659856
12145,2817924,1396671
12146,2817924,6480234
12147,2817924,4445414
12148,2817924,8584084
12149,2817924,6260400
12150,2817924,5460402
12151,2817924,6828173
12152,2817924,6573559
12153,2817924,1256084
12154,2817924,7891838
12155,2817924,5132688
12156,2817924,6803121
12157,2817924,1353420
12158,2817924,2066437
12159,2817924,8268517
12160,2817924,9981895
12161,2817924,3223948
12162,2817924,6418092
12163,3810656,1570785
12164,3810656,7635375
12165,3810656,9659856
12166,3810656,2157609
12167,3810656,7358008
12168,3810656,9444027
12169,3810656,2449597
12170,3810656,9326722
12171,3810656,9085992
12172,3810656,4214419
12173,3810656,5582610
12174,3810656,1825969
12175,3810656,6828173
12176,3810656,1256084
12177,3810656,3335969
12178,3810656,6062599
12179,3810656,2706382
12180,3810656,2625914
12181,3810656,5403487
12182,3810656,5053937
12183,3810656,5471581
12184,3810656,7317438
12185,8007666,1446683
12186,8007666,3393729
12187,8007666,1570785
12188,8007666,7635375
12189,8007666,6300454
12190,8007666,9444027
12191,8007666,3747072
12192,8007666,6620713
12193,8007666,6544671
12194,8007666,3823531
12195,8007666,6480234
12196,8007666,4445414
12197,8007666,4865283
12198,8007666,9326722
12199,8007666,9085992
12200,8007666,5460402
12201,8007666,6573559
12202,8007666,3335969
12203,8007666,1427353
12204,8007666,1385403
12205,8007666,6299956
12206,8007666,2625914
12207,8007666,1335895
12208,8007666,6463952
12209,8007666,5053937
12210,8007666,2069265
12211,8007666,5965396
12212,8007666,5132688
12213,8007666,1353420
12214,8007666,3223948
12215,8007666,7317438
12216,8007666,4356468
12217,1439134,1446683
12218,1439134,7358008
12219,1439134,6620713
12220,1439134,6859693
12221,1439134,4747658
12222,1439134,6480234
12223,1439134,1936377
12224,1439134,9326722
12225,1439134,3871556
12226,1439134,1256084
12227,1439134,1427353
12228,1439134,6299956
12229,1439134,2625914
12230,1439134,1335895
12231,1439134,2069265
12232,1439134,4303195
12233,1439134,7891838
12234,7375900,1446683
12235,7375900,3393729
12236,7375900,9659856
12237,7375900,6300454
12238,7375900,2157609
12239,7375900,6620713
12240,7375900,6544671
12241,7375900,2116985
12242,7375900,4747658
12243,7375900,6480234
12244,7375900,3322514
12245,7375900,9326722
12246,7375900,4214419
12247,7375900,1825969
12248,7375900,6828173
12249,7375900,7891838
12250,7375900,6803121
12251,7375900,6677164
12252,7375900,2066437
12253,7375900,9981895
12254,7375900,6418092
12255,7375900,5815978
12256,7375900,6017591
12257,5805094,1446683
12258,5805094,5876745
12259,5805094,1570785
12260,5805094,9659856
12261,5805094,2157609
12262,5805094,9444027
12263,5805094,2449597
12264,5805094,6544671
12265,5805094,3823531
12266,5805094,4747658
12267,5805094,1396671
12268,5805094,4445414
12269,5805094,1936377
12270,5805094,6260400
12271,5805094,6128774
12272,5805094,9085992
12273,5805094,4214419
12274,5805094,5582610
12275,5805094,5460402
12276,5805094,6573559
12277,5805094,1427353
12278,5805094,2625914
12279,5805094,3544111
12280,5805094,1335895
12281,5805094,5132688
12282,5805094,1353420
12283,5805094,2066437
12284,5805094,9031847
12285,5805094,5471581
12286,5805094,2920966
12287,5805094,5815978
12288,5805094,5743434
12289,5805094,4356468
12290,4741173,5876745
12291,4741173,9659856
12292,4741173,5262646
12293,4741173,3747072
12294,4741173,6544671
12295,4741173,6859693
12296,4741173,4747658
12297,4741173,1396671
12298,4741173,1301156
12299,4741173,6260400
12300,4741173,8847502
12301,4741173,9326722
12302,4741173,6128774
12303,4741173,4214419
12304,4741173,1825969
12305,4741173,6062599
12306,4741173,2625914
12307,4741173,3544111
12308,4741173,5053937
12309,4741173,2045224
12310,4741173,9733001
12311,4741173,5132688
12312,4741173,2066437
12313,4741173,8268517
12314,4741173,9981895
12315,4741173,3223948
12316,4741173,6418092
12317,4741173,5815978
12318,4741173,7317438
12319,5308071,5876745
12320,5308071,1570785
12321,5308071,6300454
12322,5308071,9444027
12323,5308071,2116985
12324,5308071,6480234
12325,5308071,1936377
12326,5308071,6260400
12327,5308071,4865283
12328,5308071,9326722
12329,5308071,6128774
12330,5308071,4214419
12331,5308071,1825969
12332,5308071,6828173
12333,5308071,1256084
12334,5308071,2706382
12335,5308071,6299956
12336,5308071,3544111
12337,5308071,5053937
12338,5308071,5965396
12339,5308071,6677164
12340,5308071,3223948
12341,5308071,5815978
12342,5308071,6017591
12343,5308071,7317438
12344,6429580,5876745
12345,6429580,1570785
12346,6429580,7635375
12347,6429580,6300454
12348,6429580,2449597
12349,6429580,2116985
12350,6429580,4747658
12351,6429580,1301156
12352,6429580,9326722
12353,6429580,6128774
12354,6429580,1825969
12355,6429580,1427353
12356,6429580,6299956
12357,6429580,3544111
12358,6429580,1335895
12359,6429580,5053937
12360,6429580,9733001
12361,6429580,7891838
12362,6429580,6803121
12363,6429580,1353420
12364,6429580,6677164
12365,6429580,8268517
12366,6429580,9031847
12367,6429580,5471581
12368,6429580,5815978
12369,6429580,6017591
12370,6429580,7317438
12371,6429580,4356468
12372,4064908,7635375
12373,4064908,4445414
12374,4064908,9326722
12375,4064908,3871556
12376,4064908,5460402
12377,4064908,6573559
12378,4064908,6062599
12379,4064908,1385403
12380,4064908,5403487
12381,4064908,1335895
12382,4064908,5053937
12383,4064908,3223948
12384,4064908,6418092
12385,4064908,2920966
12386,4064908,5815978
12387,3729219,5876745
12388,3729219,9444027
12389,3729219,2449597
12390,3729219,6859693
12391,3729219,6260400
12392,3729219,4865283
12393,3729219,8847502
12394,3729219,4214419
12395,3729219,1825969
12396,3729219,1545110
12397,3729219,1256084
12398,3729219,1335895
12399,3729219,5053937
12400,3729219,2045224
12401,3729219,4303195
12402,3729219,7891838
12403,3729219,1353420
12404,3729219,2920966
12405,3729219,5743434
12406,1378187,5876745
12407,1378187,7635375
12408,1378187,7358008
12409,1378187,2449597
12410,1378187,6620713
12411,1378187,6859693
12412,1378187,6480234
12413,1378187,8584084
12414,1378187,6260400
12415,1378187,3322514
12416,1378187,4865283
12417,1378187,3871556
12418,1378187,9085992
12419,1378187,4214419
12420,1378187,1825969
12421,1378187,1545110
12422,1378187,3335969
12423,1378187,6062599
12424,1378187,1385403
12425,1378187,3544111
12426,1378187,6463952
12427,1378187,2045224
12428,1378187,4303195
12429,1378187,6803121
12430,1378187,2066437
12431,1378187,8268517
12432,1378187,9031847
12433,1378187,5471581
12434,1378187,5815978
12435,1378187,7317438
12436,1378187,5743434
12437,1378187,4356468
12438,8628539,5876745
12439,8628539,3393729
12440,8628539,2157609
12441,8628539,9444027
12442,8628539,3747072
12443,8628539,6859693
12444,8628539,6480234
12445,8628539,1936377
12446,8628539,3322514
12447,8628539,9326722
12448,8628539,3871556
12449,8628539,5460402
12450,8628539,1256084
12451,8628539,1427353
12452,8628539,4741497
12453,8628539,6299956
12454,8628539,2625914
12455,8628539,3544111
12456,8628539,6463952
12457,8628539,5053937
12458,8628539,2045224
12459,8628539,4303195
12460,8628539,6803121
12461,8628539,9981895
12462,8628539,6418092
12463,8628539,5815978
12464,5351012,1570785
12465,5351012,7635375
12466,5351012,7358008
12467,5351012,6620713
12468,5351012,2116985
12469,5351012,3823531
12470,5351012,1396671
12471,5351012,6480234
12472,5351012,4445414
12473,5351012,6260400
12474,5351012,4865283
12475,5351012,9326722
12476,5351012,3871556
12477,5351012,1289636
12478,5351012,5582610
12479,5351012,3335969
12480,5351012,2706382
12481,5351012,2625914
12482,5351012,1335895
12483,5351012,2045224
12484,5351012,5965396
12485,5351012,7891838
12486,5351012,9981895
12487,5351012,3223948
12488,5351012,5815978
12489,5351012,5743434
12490,9413573,3393729
12491,9413573,5262646
12492,9413573,3747072
12493,9413573,2116985
12494,9413573,1301156
12495,9413573,1936377
12496,9413573,6260400
12497,9413573,4865283
12498,9413573,6128774
12499,9413573,1289636
12500,9413573,5582610
12501,9413573,1545110
12502,9413573,6573559
12503,9413573,1256084
12504,9413573,3335969
12505,9413573,1427353
12506,9413573,1385403
12507,9413573,6299956
12508,9413573,5403487
12509,9413573,1335895
12510,9413573,2069265
12511,9413573,4303195
12512,9413573,5132688
12513,9413573,9981895
12514,9413573,5471581
12515,9413573,6418092
12516,9413573,7317438
12517,9413573,9612606
12518,9413573,4356468
12519,4558546,3393729
12520,4558546,7635375
12521,4558546,9659856
12522,4558546,6300454
12523,4558546,7358008
12524,4558546,9444027
12525,4558546,2449597
12526,4558546,3747072
12527,4558546,2116985
12528,4558546,6480234
12529,4558546,8584084
12530,4558546,4865283
12531,4558546,9085992
12532,4558546,1289636
12533,4558546,5582610
12534,4558546,1825969
12535,4558546,1545110
12536,4558546,2706382
12537,4558546,4741497
12538,4558546,2069265
12539,4558546,5965396
12540,4558546,6677164
12541,4558546,9031847
12542,4558546,5815978
12543,4558546,7317438
12544,4558546,9612606
12545,4558546,4356468
12546,2855659,1570785
12547,2855659,7635375
12548,2855659,9444027
12549,2855659,6620713
12550,2855659,6859693
12551,2855659,3823531
12552,2855659,6480234
12553,2855659,4445414
12554,2855659,6260400
12555,2855659,8847502
12556,2855659,9326722
12557,2855659,3871556
12558,2855659,9085992
12559,2855659,5582610
12560,2855659,1825969
12561,2855659,1256084
12562,2855659,6062599
12563,2855659,2706382
12564,2855659,6299956
12565,2855659,1335895
12566,2855659,6463952
12567,2855659,4303195
12568,2855659,6803121
12569,2855659,1353420
12570,2855659,2066437
12571,2855659,9981895
12572,2855659,3223948
12573,2855659,5815978
12574,2855659,6017591
12575,2855659,5743434
12576,9199684,5876745
12577,9199684,1570785
12578,9199684,9659856
12579,9199684,9444027
12580,9199684,3747072
12581,9199684,2116985
12582,9199684,3823531
12583,9199684,1301156
12584,9199684,8584084
12585,9199684,6260400
12586,9199684,3322514
12587,9199684,9085992
12588,9199684,5582610
12589,9199684,1545110
12590,9199684,6573559
12591,9199684,1256084
12592,9199684,6062599
12593,9199684,2706382
12594,9199684,4741497
12595,9199684,2625914
12596,9199684,3544111
12597,9199684,6463952
12598,9199684,2045224
12599,9199684,9733001
12600,9199684,7891838
12601,9199684,2066437
12602,9199684,3223948
12603,9199684,5815978
12604,9199684,6017591
12605,9199684,5743434
12606,9199684,9612606
12607,9199684,4356468
12608,5100097,3393729
12609,5100097,7635375
12610,5100097,9659856
12611,5100097,2157609
12612,5100097,9444027
12613,5100097,3747072
12614,5100097,6544671
12615,5100097,6859693
12616,5100097,1396671
12617,5100097,4445414
12618,5100097,4865283
12619,5100097,8847502
12620,5100097,6128774
12621,5100097,1289636
12622,5100097,5460402
12623,5100097,1825969
12624,5100097,3335969
12625,5100097,1427353
12626,5100097,1385403
12627,5100097,6299956
12628,5100097,2625914
12629,5100097,3544111
12630,5100097,6463952
12631,5100097,2045224
12632,5100097,4303195
12633,5100097,7891838
12634,5100097,1353420
12635,5100097,6677164
12636,5100097,2066437
12637,5100097,9981895
12638,5100097,3223948
12639,5100097,5471581
12640,5100097,2920966
12641,5100097,6017591
12642,5100097,9612606
12643,5100097,4356468
12644,6987674,1446683
12645,6987674,1570785
12646,6987674,6300454
12647,6987674,2157609
12648,6987674,3747072
12649,6987674,6620713
12650,6987674,2116985
12651,6987674,4747658
12652,6987674,4445414
12653,6987674,8584084
12654,6987674,4865283
12655,6987674,8847502
12656,6987674,9326722
12657,6987674,4214419
12658,6987674,1289636
12659,6987674,5582610
12660,6987674,6828173
12661,6987674,3335969
12662,6987674,6062599
12663,6987674,2706382
12664,6987674,1385403
12665,6987674,3544111
12666,6987674,5053937
12667,6987674,2045224
12668,6987674,9733001
12669,6987674,4303195
12670,6987674,7891838
12671,6987674,6803121
12672,6987674,1353420
12673,6987674,6677164
12674,6987674,2066437
12675,6987674,9031847
12676,6987674,5471581
12677,6987674,6418092
12678,6987674,2920966
12679,6987674,5815978
12680,6987674,6017591
12681,6987674,7317438
12682,6987674,9612606
12683,7609581,5876745
12684,7609581,1570785
12685,7609581,9659856
12686,7609581,2157609
12687,7609581,7358008
12688,7609581,5262646
12689,7609581,2449597
12690,7609581,6859693
12691,7609581,4747658
12692,7609581,6480234
12693,7609581,1936377
12694,7609581,8584084
12695,7609581,6260400
12696,7609581,3322514
12697,7609581,9326722
12698,7609581,3871556
12699,7609581,9085992
12700,7609581,4214419
12701,7609581,5582610
12702,7609581,5460402
12703,7609581,6828173
12704,7609581,1427353
12705,7609581,1385403
12706,7609581,6299956
12707,7609581,3544111
12708,7609581,6463952
12709,7609581,2045224
12710,7609581,2069265
12711,7609581,5965396
12712,7609581,7891838
12713,7609581,6677164
12714,7609581,8268517
12715,7609581,9031847
12716,7609581,3223948
12717,7609581,5471581
12718,7609581,2920966
12719,7609581,6017591
12720,7609581,9612606
12721,1781321,1446683
12722,1781321,7635375
12723,1781321,2157609
12724,1781321,9444027
12725,1781321,2449597
12726,1781321,2116985
12727,1781321,6859693
12728,1781321,1936377
12729,1781321,8847502
12730,1781321,9326722
12731,1781321,6128774
12732,1781321,4214419
12733,1781321,5460402
12734,1781321,1545110
12735,1781321,6573559
12736,1781321,2706382
12737,1781321,4741497
12738,1781321,6463952
12739,1781321,5965396
12740,1781321,5132688
12741,1781321,6677164
12742,1781321,2066437
12743,1781321,9981895
12744,1781321,9031847
12745,1781321,3223948
12746,1781321,5743434
12747,1781321,4356468
12748,2564525,1570785
12749,2564525,2157609
12750,2564525,2449597
12751,2564525,6620713
12752,2564525,3823531
12753,2564525,1301156
12754,2564525,1936377
12755,2564525,3322514
12756,2564525,3871556
12757,2564525,9085992
12758,2564525,5582610
12759,2564525,5460402
12760,2564525,6828173
12761,2564525,6573559
12762,2564525,3335969
12763,2564525,2706382
12764,2564525,6299956
12765,2564525,5403487
12766,2564525,2069265
12767,2564525,4303195
12768,2564525,5965396
12769,2564525,7891838
12770,2564525,9031847
12771,2564525,2920966
12772,2564525,5815978
12773,2564525,4356468
12774,7983642,3393729
12775,7983642,7635375
12776,7983642,7358008
12777,7983642,9444027
12778,7983642,6620713
12779,7983642,2116985
12780,7983642,3823531
12781,7983642,6480234
12782,7983642,1936377
12783,7983642,6128774
12784,7983642,9085992
12785,7983642,4214419
12786,7983642,5460402
12787,7983642,1545110
12788,7983642,6573559
12789,7983642,1256084
12790,7983642,1427353
12791,7983642,1385403
12792,7983642,2625914
12793,7983642,1335895
12794,7983642,5053937
12795,7983642,2069265
12796,7983642,1353420
12797,7983642,3223948
12798,7983642,6418092
12799,7983642,5815978
12800,7983642,6017591
12801,7983642,4356468
12802,4374153,1570785
12803,4374153,2157609
12804,4374153,2449597
12805,4374153,3823531
12806,4374153,1301156
12807,4374153,8584084
12808,4374153,4865283
12809,4374153,3871556
12810,4374153,6128774
12811,4374153,9085992
12812,4374153,4214419
12813,4374153,1289636
12814,4374153,5582610
12815,4374153,1825969
12816,4374153,1256084
12817,4374153,2706382
12818,4374153,3544111
12819,4374153,5053937
12820,4374153,9733001
12821,4374153,4303195
12822,4374153,7891838
12823,4374153,5132688
12824,4374153,6803121
12825,4374153,1353420
12826,4374153,6677164
12827,4374153,2066437
12828,4374153,8268517
12829,4374153,9031847
12830,4374153,3223948
12831,4374153,2920966
12832,4374153,6017591
12833,4374153,5743434
12834,4374153,9612606
12835,4374153,4356468
12836,7179596,3393729
12837,7179596,1570785
12838,7179596,7635375
12839,7179596,2449597
12840,7179596,6620713
12841,7179596,2116985
12842,7179596,3823531
12843,7179596,6480234
12844,7179596,1301156
12845,7179596,1936377
12846,7179596,4865283
12847,7179596,8847502
12848,7179596,2706382
12849,7179596,4741497
12850,7179596,5403487
12851,7179596,1335895
12852,7179596,5053937
12853,7179596,2045224
12854,7179596,5132688
12855,7179596,9981895
12856,7179596,3223948
12857,7179596,6418092
12858,7179596,6017591
12859,7179596,9612606
12860,7179596,4356468
12861,5324109,3393729
12862,5324109,1570785
12863,5324109,9659856
12864,5324109,7358008
12865,5324109,5262646
12866,5324109,2449597
12867,5324109,6544671
12868,5324109,2116985
12869,5324109,3823531
12870,5324109,8584084
12871,5324109,3322514
12872,5324109,9326722
12873,5324109,6128774
12874,5324109,9085992
12875,5324109,5582610
12876,5324109,6573559
12877,5324109,1256084
12878,5324109,4741497
12879,5324109,2625914
12880,5324109,2069265
12881,5324109,4303195
12882,5324109,5965396
12883,5324109,1353420
12884,5324109,3223948
12885,5324109,2920966
12886,5324109,5743434
12887,5324109,4356468
12888,5792288,5876745
12889,5792288,3393729
12890,5792288,2157609
12891,5792288,2449597
12892,5792288,2116985
12893,5792288,3823531
12894,5792288,6480234
12895,5792288,1936377
12896,5792288,6260400
12897,5792288,3322514
12898,5792288,3871556
12899,5792288,4214419
12900,5792288,1545110
12901,5792288,6828173
12902,5792288,6062599
12903,5792288,2706382
12904,5792288,5403487
12905,5792288,3544111
12906,5792288,5053937
12907,5792288,2069265
12908,5792288,9733001
12909,5792288,5132688
12910,5792288,9031847
12911,5792288,2920966
12912,5792288,5815978
12913,5792288,5743434
12914,5792288,4356468
12915,2925516,3393729
12916,2925516,1570785
12917,2925516,2157609
12918,2925516,9444027
12919,2925516,3747072
12920,2925516,2116985
12921,2925516,3823531
12922,2925516,4747658
12923,2925516,6480234
12924,2925516,4445414
12925,2925516,9326722
12926,2925516,9085992
12927,2925516,4214419
12928,2925516,5582610
12929,2925516,1825969
12930,2925516,1256084
12931,2925516,4741497
12932,2925516,1385403
12933,2925516,6299956
12934,2925516,1335895
12935,2925516,5053937
12936,2925516,2045224
12937,2925516,5965396
12938,2925516,5132688
12939,2925516,1353420
12940,2925516,2066437
12941,2925516,5471581
12942,2925516,6017591
12943,2925516,5743434
12944,2925516,4356468
12945,8257227,3393729
12946,8257227,7635375
12947,8257227,9659856
12948,8257227,7358008
12949,8257227,9444027
12950,8257227,3747072
12951,8257227,6544671
12952,8257227,6859693
12953,8257227,4747658
12954,8257227,6480234
12955,8257227,4445414
12956,8257227,8584084
12957,8257227,6260400
12958,8257227,3322514
12959,8257227,8847502
12960,8257227,6128774
12961,8257227,4214419
12962,8257227,1289636
12963,8257227,5460402
12964,8257227,1545110
12965,8257227,6573559
12966,8257227,1427353
12967,8257227,1385403
12968,8257227,6299956
12969,8257227,3544111
12970,8257227,6463952
12971,8257227,5053937
12972,8257227,2069265
12973,8257227,4303195
12974,8257227,5132688
12975,8257227,6803121
12976,8257227,6677164
12977,8257227,2066437
12978,8257227,8268517
12979,8257227,6418092
12980,8257227,2920966
12981,8257227,6017591
12982,8257227,5743434
12983,8257227,9612606
12984,7343906,1446683
12985,7343906,3393729
12986,7343906,2449597
12987,7343906,3747072
12988,7343906,6544671
12989,7343906,3823531
12990,7343906,1301156
12991,7343906,3322514
12992,7343906,4214419
12993,7343906,6828173
12994,7343906,1256084
12995,7343906,4741497
12996,7343906,6803121
12997,7343906,6677164
12998,7343906,9981895
12999,7343906,5471581
13000,7343906,5815978
13001,7343906,6017591
13002,8388648,7635375
13003,8388648,9444027
13004,8388648,2116985
13005,8388648,4747658
13006,8388648,6480234
13007,8388648,4445414
13008,8388648,8584084
13009,8388648,4865283
13010,8388648,9326722
13011,8388648,6128774
13012,8388648,1545110
13013,8388648,1427353
13014,8388648,1385403
13015,8388648,5403487
13016,8388648,6463952
13017,8388648,2069265
13018,8388648,5965396
13019,8388648,6677164
13020,8388648,3223948
13021,8388648,6418092
13022,8388648,5815978
13023,8388648,7317438
13024,8388648,9612606
13025,5890253,5876745
13026,5890253,7635375
13027,5890253,9659856
13028,5890253,7358008
13029,5890253,5262646
13030,5890253,3747072
13031,5890253,6859693
13032,5890253,1301156
13033,5890253,1936377
13034,5890253,4865283
13035,5890253,3871556
13036,5890253,1289636
13037,5890253,5582610
13038,5890253,6828173
13039,5890253,3335969
13040,5890253,1427353
13041,5890253,2625914
13042,5890253,1335895
13043,5890253,4303195
13044,5890253,5815978
13045,9837586,1570785
13046,9837586,7635375
13047,9837586,9659856
13048,9837586,2449597
13049,9837586,3747072
13050,9837586,4747658
13051,9837586,1936377
13052,9837586,9326722
13053,9837586,1289636
13054,9837586,1825969
13055,9837586,6299956
13056,9837586,1335895
13057,9837586,5053937
13058,9837586,2069265
13059,9837586,5965396
13060,9837586,7891838
13061,9837586,1353420
13062,9837586,5815978
13063,9837586,7317438
13064,9837586,9612606
13065,6373410,1446683
13066,6373410,7635375
13067,6373410,2157609
13068,6373410,2449597
13069,6373410,6544671
13070,6373410,2116985
13071,6373410,4747658
13072,6373410,4445414
13073,6373410,1936377
13074,6373410,6260400
13075,6373410,3322514
13076,6373410,4865283
13077,6373410,8847502
13078,6373410,9326722
13079,6373410,1825969
13080,6373410,6828173
13081,6373410,1427353
13082,6373410,2706382
13083,6373410,6463952
13084,6373410,5053937
13085,6373410,2045224
13086,6373410,2069265
13087,6373410,9733001
13088,6373410,5132688
13089,6373410,6803121
13090,6373410,1353420
13091,6373410,2066437
13092,6373410,8268517
13093,6373410,9981895
13094,6373410,9031847
13095,6373410,5471581
13096,6373410,2920966
13097,6373410,5815978
13098,6373410,7317438
13099,6373410,9612606
13100,3168306,5876745
13101,3168306,1570785
13102,3168306,9444027
13103,3168306,5262646
13104,3168306,6620713
13105,3168306,6859693
13106,3168306,1936377
13107,3168306,3322514
13108,3168306,4214419
13109,3168306,1289636
13110,3168306,1825969
13111,3168306,1545110
13112,3168306,1256084
13113,3168306,4741497
13114,3168306,1335895
13115,3168306,2045224
13116,3168306,5132688
13117,3168306,2066437
13118,3168306,2920966
13119,3168306,5815978
13120,3168306,5743434
13121,3168306,9612606
13122,1695194,5876745
13123,1695194,7635375
13124,1695194,6300454
13125,1695194,9444027
13126,1695194,2449597
13127,1695194,3747072
13128,1695194,4747658
13129,1695194,1396671
13130,1695194,4445414
13131,1695194,3322514
13132,1695194,9326722
13133,1695194,9085992
13134,1695194,5582610
13135,1695194,1545110
13136,1695194,6828173
13137,1695194,2706382
13138,1695194,4741497
13139,1695194,2625914
13140,1695194,1335895
13141,1695194,2069265
13142,1695194,5965396
13143,1695194,6803121
13144,1695194,2066437
13145,1695194,9981895
13146,1695194,3223948
13147,1695194,6418092
13148,1695194,2920966
13149,1695194,7317438
13150,1695194,9612606
13151,1695194,4356468
13152,7063204,3393729
13153,7063204,1570785
13154,7063204,9659856
13155,7063204,2157609
13156,7063204,9444027
13157,7063204,3747072
13158,7063204,6859693
13159,7063204,4445414
13160,7063204,3322514
13161,7063204,1825969
13162,7063204,6828173
13163,7063204,1256084
13164,7063204,3335969
13165,7063204,1427353
13166,7063204,2706382
13167,7063204,4741497
13168,7063204,5053937
13169,7063204,4303195
13170,7063204,9981895
13171,7063204,3223948
13172,7063204,2920966
13173,7063204,6017591
13174,7063204,7317438
13175,1223847,6300454
13176,1223847,2449597
13177,1223847,3747072
13178,1223847,6620713
13179,1223847,2116985
13180,1223847,4445414
13181,1223847,8584084
13182,1223847,6260400
13183,1223847,8847502
13184,1223847,3871556
13185,1223847,1825969
13186,1223847,3335969
13187,1223847,5403487
13188,1223847,6463952
13189,1223847,5053937
13190,1223847,2069265
13191,1223847,9733001
13192,1223847,9031847
13193,1223847,6017591
13194,1223847,5743434
13195,1223847,4356468
13196,2629402,5876745
13197,2629402,1570785
13198,2629402,7358008
13199,2629402,6620713
13200,2629402,2116985
13201,2629402,1396671
13202,2629402,6260400
13203,2629402,8847502
13204,2629402,3871556
13205,2629402,9085992
13206,2629402,1545110
13207,2629402,1256084
13208,2629402,6062599
